meanM1,meanM2,meanM3,realM1,realM2,realM3
-7.693175506223831,140.90602913125826,-20.954901465014657,21.31877404,173.2893029,10.402403849999999
9.163795643776169,105.61456273125829,99.65807928498535,38.17574519,137.9978365,131.0153846
93.85430045377618,113.77261563125829,116.51505048498535,122.86625,146.1558894,147.8723558
19.21487737377617,110.07670223125827,-40.966920700014654,48.22682692,142.45997599999998,-9.609615385000001
76.68182445377616,105.25398583125828,117.55170908498536,105.69377399999999,137.6372596,148.90901440000002
108.72809855377616,-36.18231223074172,122.96036298498535,137.7400481,-3.7990384620000004,154.3176683
94.93603125377618,64.64400993125828,57.56072348498534,123.9479808,97.0272837,88.9180288
-7.332598586223831,-9.679908378741722,111.73740618498536,21.67935096,22.703365390000002,143.09471150000002
-27.07418512322383,-33.20755261474172,17.536685074985336,1.937764423,-0.8242788460000003,48.89399038999999
128.42461295377618,29.037038731258278,44.53488218498534,157.4365625,61.4203125,75.8921875
7.586271603776169,123.86876953125828,-34.79204089501466,36.59822115,156.2520433,-3.4347355800000017
8.84829084377617,75.86696663125828,-22.487353395014658,37.86024039,108.2502404,8.869951919999998
113.37052645377616,72.48655793125828,94.24942548498535,142.382476,104.86983169999999,125.60673080000001
-23.73884858622383,69.01600503125827,30.021661034985335,5.27310096,101.39927879999999,61.37896634999999
7.856704303776169,-1.521855498741722,-19.197088965014657,36.86865385,30.86141827,12.160216349999999
83.89336295377618,117.69388973125827,28.489209104985342,112.9053125,150.07716349999998,59.84651442
-20.71901685622383,119.54184643125826,95.28608408498536,8.29293269,151.92512019999998,126.64338940000002
-2.329593776223831,-23.336759348741722,73.92190138498535,26.68235577,9.04651442,105.2792067
2.9889158437761694,-7.336158378741722,90.05771868498536,32.00086539,25.047115390000002,121.41502400000002
94.48531005377617,35.84292815125828,130.98319948498536,123.49725959999999,68.22620192,162.34050480000002
72.98591105377616,63.427062731258275,-46.42064666101466,101.9978606,95.81033649999999,-15.063341346000001
26.33627160377617,129.95350503125826,-31.997569735014658,55.34822115,162.3367788,-0.6402644200000012
87.00333895377616,140.63559643125825,-16.763194735014658,116.0152885,173.01887019999998,14.594110579999999
-34.240651469223835,50.71672623125828,112.14305528498534,-5.228701923,83.1,143.5003606
102.73350715377617,85.46732723125827,33.98800718498534,131.7454567,117.85060099999998,65.3453125
113.10009375377618,36.65422623125828,9.423704304985343,142.1120433,69.0375,40.78100962
149.02256965377617,1.6331925812582782,-25.011391855014658,178.0345192,34.01646635,6.3459134599999985
147.03939665377618,20.473336811258278,5.9982235349853426,176.0513462,52.85661058,37.35552885
10.155382183776169,-31.269451648741722,100.33416098498535,39.16733173,1.11382212,131.6914663
81.95526195377616,93.44509163125828,15.463367764985342,110.96721149999999,125.8283654,46.82067308
70.91259375377618,119.58691853125829,92.31132448498536,99.9245433,151.9701923,123.66862980000002
-29.37286300822383,-1.521855498741722,28.80471391498535,-0.3609134620000001,30.86141827,60.162019230000006
44.45526199377617,-32.98219203874172,113.45014658498536,73.46721154,-0.5989182700000004,144.80745190000002
18.08807449377617,-36.99361030674172,-10.903819735014658,47.10002404,-4.610336538,20.45348558
86.10189665377618,-26.987600688741722,10.099786034985343,115.1138462,5.39567308,41.45709135
