meanM1,meanM2,meanM3,realM1,realM2,realM3
69.27386603387649,-20.196344002063434,110.90114415048092,100.22252399999999,9.6515625,134.0426683
19.06352953387649,13.202093497936566,134.87950955048092,50.012187499999996,43.05,158.0210337
112.49802473387648,73.91423289793656,151.28575955048092,143.4466827,103.7621394,174.4272837
87.5280728338765,-41.38023823306344,93.54837965048091,118.4767308,-11.532331731,116.6899038
-1.4442829661235095,111.95509829793659,-7.593447229519086,29.504375,141.80300480000002,15.54807692
117.9968228338765,48.49355984793656,20.576624890480915,148.9454808,78.34146634999999,43.71814904
-20.78022046612351,-35.836368040063434,38.966047970480915,10.1684375,-5.988461537999999,62.10757212
-52.96171085112351,120.65401659793656,109.9997018504809,-22.013052885,150.5019231,133.141226
83.9223035338765,71.07468969793658,84.48888455048092,114.8709615,100.9225962,107.6304087
129.44514013387646,-2.843579582063434,85.16496625048092,160.3937981,27.00432692,108.3064904
-7.52901854612351,132.91363199793656,129.51592775048093,23.41963942,162.7615385,152.6574519
-9.37697527612351,-19.475190152063433,83.72265855048092,21.57168269,10.372716350000001,106.8641827
25.55391415387649,109.47613199793656,132.67097585048091,56.502572119999996,139.3240385,155.8125
58.186125733876494,6.215915617936567,-22.963038572519086,89.1347837,36.06382212,0.178485577
-44.12757623612351,97.48694929793658,51.000302770480914,-13.17891827,127.3348558,74.14182692
55.30151033387649,-8.567738232063434,39.37169700048092,86.2501683,21.28016827,62.51322115000001
-12.80245604612351,58.49956949793657,126.9918893504809,18.14620192,88.347476,150.1334135
49.75764013387649,138.18706949793656,90.30318735048091,80.7062981,168.034976,113.4447115
66.83997183387649,-42.10139207906343,9.984677770480914,97.7886298,-12.253485577,33.12620192
89.06052473387648,89.55425699793656,15.528547970480915,120.00918269999998,119.40216349999999,38.67007212
-8.65582142612351,-9.153675732063434,86.65234605048092,22.29283654,20.69423077,109.7938702
79.68552473387648,-28.579757462063434,-27.380105880519086,110.63418269999998,1.2681490400000008,-4.238581731
89.64646223387648,68.41543479793657,-23.233471264519086,120.59512019999998,98.2633413,-0.09194711499999997
71.88804873387649,13.517598307936566,-2.5453702995190852,102.8367067,43.365504810000004,20.59615385
45.881438233876494,127.50497809793657,-19.131908759519085,76.8300962,157.3528846,4.0096153900000004
128.04790453387648,17.078295417936566,-24.540562611519086,158.9965625,46.92620192,-1.399038462
6.713769923876491,128.22613199793656,-27.875899149519086,37.662427890000004,158.0740385,-4.734375
14.330957423876484,137.78142039793659,-18.500899149519086,45.27961538999999,167.62932690000002,4.640625
-18.03082142612351,11.895002147936566,-23.999697226519086,12.91783654,41.742908650000004,-0.858173077
-18.93226373612351,59.17565119793657,-28.146331841519086,12.01639423,89.0235577,-5.004807692
-15.59692719612351,133.00377619793656,-28.777341457519086,15.35173077,162.8516827,-5.635817308
-13.25317719612351,78.46651659793656,136.00631235048093,17.69548077,108.3144231,159.1478365
-17.53502815612351,-28.850190152063433,-20.619288569519085,13.41362981,0.997716350000001,2.5222355800000003
-15.41663873612351,-25.650069962063434,-20.348855879519085,15.53201923,4.197836540000001,2.79266827
-13.74897046612351,-26.010646882063433,-22.827822226519086,17.1996875,3.837259620000001,0.313701923
-15.95750411612351,-27.272666112063433,-18.230466459519086,14.99115385,2.575240390000001,4.91105769
-18.61675892612351,-28.264252652063433,-24.405346264519086,12.33189904,1.583653850000001,-1.263822115
-11.54043681612351,-28.489613232063434,50.14393258048092,19.40822115,1.3582932700000008,73.28545673
-14.83070123612351,-25.514853612063433,-23.323615495519086,16.11795673,4.333052890000001,-0.182091346
-16.36315315612351,-26.641656502063434,-17.283952029519085,14.58550481,3.2062500000000007,5.85757212
-12.21651854612351,-29.300911312063434,-17.193807799519085,18.73213942,0.5469951900000005,5.94771635
111.73179873387649,-25.064132462063434,-20.484072229519086,142.6804567,4.783774040000001,2.6574519199999997
-16.18286469612351,-24.162690152063433,-17.013519339519085,14.76579327,5.685216350000001,6.12800481
-14.965917576123509,-25.334565152063433,-16.652942419519086,15.98274039,4.513341350000001,6.48858173
-19.24776854612351,-24.838771882063433,-21.385514529519085,11.70088942,5.009134620000001,1.7560096200000004
-16.58851373612351,-22.404877652063433,-17.058591459519086,14.36014423,7.443028850000001,6.08293269
-30.87637431612351,-24.523267082063434,-16.472653959519086,0.07228364999999926,5.3246394200000005,6.66887019
-19.65341757612351,-24.117618042063434,-17.193807799519085,11.29524039,5.730288460000001,5.94771635
-23.52961950612351,-23.351392082063434,-15.931788569519085,7.4190384599999994,6.4965144200000005,7.20973558
-23.12397046612351,-25.965574772063434,30.582634500480914,7.8246875,3.8823317300000006,53.72415865
-22.76339354612351,-26.551512272063434,-18.050177999519086,8.18526442,3.2963942300000006,5.09134615
-23.03382623612351,5.539833887936567,-14.264120299519085,7.9148317299999995,35.387740390000005,8.87740385
21.858000683876497,-23.982401692063434,-15.210634729519086,52.80665865,5.865504810000001,7.93088942
-22.26760027612351,-26.641656502063434,-19.176980879519085,8.68105769,3.2062500000000007,3.96454327
-21.50137431612351,-26.190935352063434,-17.554384729519086,9.44728365,3.6569711500000004,5.58713942
-21.00558104612351,-24.613411312063434,-17.960033759519085,9.94307692,5.2344951900000005,5.1814903900000004
-18.16603777612351,-28.083964192063434,-15.526139529519085,12.78262019,1.763942310000001,7.61538462
-16.58851373612351,-26.776872852063434,-17.779745299519085,14.36014423,3.0710336500000004,5.36177885
-16.04764834612351,33.57468964793657,149.1222979504809,14.90100962,63.422596150000004,172.2638221
-12.84752815612351,-28.489613232063434,-24.991283764519086,18.10112981,1.3582932700000008,-1.849759615
-13.794042576123509,-29.661488232063434,-14.850057799519085,17.15461539,0.18641827000000077,8.29146635
-17.58010027612351,-30.427714192063434,-25.802581841519086,13.36855769,-0.5798076899999991,-2.661057692
-16.63358584612351,-28.534685352063434,-26.704024149519086,14.31507212,1.3132211500000004,-3.5625
-18.84211950612351,-27.182521882063433,-23.909552995519086,12.10653846,2.665384620000001,-0.768028846
-15.14620604612351,-24.838771882063433,-24.765923187519086,15.80245192,5.009134620000001,-1.624399038
-5.36555700612351,-26.010646882063433,-25.847653957519086,25.58310096,3.837259620000001,-2.706129808
-6.7177204661235095,-26.100791112063433,-25.712437611519086,24.2309375,3.747115390000001,-2.570913462
-19.06748007612351,-26.055719002063434,-25.351860687519086,11.88117789,3.7921875000000007,-2.210336538
-18.21110988612351,-23.666896882063433,-28.056187611519086,12.73754808,6.181009620000001,-4.914663462
-18.52661469612351,-17.942738232063434,-25.847653957519086,12.42204327,11.90516827,-2.706129808
-18.16603777612351,-24.478194962063434,-26.073014534519086,12.78262019,5.369711540000001,-2.931490385
-15.461710846123509,-25.965574772063434,-24.540562611519086,15.48694712,3.8823317300000006,-1.399038462
-16.94909065612351,-24.297906502063434,-23.819408764519086,13.99956731,5.550000000000001,-0.677884615
