meanM1,meanM2,meanM3,realM1,realM2,realM3
-17.397362098298245,0.7523338715856127,78.9829762325724,15.97403846,32.56658654,111.64723559999999
-34.299405366298245,30.454857911585613,-1.4256776374275901,-0.9280048079999998,62.26911058,31.23858173
70.26790234170176,1.5185598315856126,5.69571659257241,103.6393029,33.3328125,38.35997596
-2.523564018298245,108.42961753158559,88.08754353257241,30.84783654,140.24387019999998,120.7518029
-25.330054408298246,17.383944451585613,25.25701467257241,8.041346149999999,49.19819712,57.92127404
3.6062436717017547,103.78718963158562,-42.66666321742759,36.97764423,135.6014423,-10.00240385
108.44398404170175,-10.470622858414387,38.59836082257242,141.8153846,21.34362981,71.26262019
-10.456256328298245,137.4109877315856,123.78465893257241,22.91514423,169.2252404,156.4489183
134.99146004170174,-16.600430548414387,-31.44370647742759,168.36286059999998,15.21382212,1.2205528900000004
26.998671561701755,7.107502141585613,78.80268773257241,60.37007212,38.921754809999996,111.4669471
23.347830211701755,75.03118003158562,86.5100194325724,56.71923077,106.8454327,119.1742788
132.01670044170174,-22.144300748414388,119.59295213257242,165.38810099999998,9.669951919999999,152.2572115
90.00948884170177,99.5053386315856,110.0827358325724,123.38088940000002,131.31959129999998,142.7469952
136.97463314170176,137.4109877315856,122.79307233257241,170.3460337,169.2252404,155.4573317
8.248671561701755,51.50353579158561,-34.64382667742759,41.62007212,83.31778846,-1.9795673100000002
87.66573884170175,-38.95619978341439,71.50100503257241,121.0371394,-7.141947115000001,104.1652644
93.97583504170174,73.5438002315856,5.92107717257241,127.34723559999999,105.3580529,38.58533654
46.74025809170176,-10.200190168414387,-39.46654301742759,80.11165865000001,21.6140625,-6.80228365
122.91213314170176,54.117718531585616,12.050884862572417,156.2835337,85.9319712,44.71514423000001
125.61646004170174,-19.575190168414387,123.19872143257241,158.98786059999998,12.2390625,155.8629808
124.30936864170175,-9.884685358414387,106.5671108325724,157.6807692,21.92956731,139.2313702
120.70359944170175,125.3316608315856,-22.11377859742759,154.075,157.14591349999998,10.55048077
133.23364754170174,57.407982931585614,53.06650983257241,166.60504809999998,89.2222356,85.7307692
91.76730134170177,97.92781463158562,103.90785603257241,125.13870190000002,129.7420673,136.5721154
94.06597924170177,113.9734877315856,5.56050025257241,127.43737980000002,145.7877404,38.22475962
-2.8390688282982453,-13.986247858414387,-44.87519686742759,30.53233173,17.82800481,-12.2109375
52.59963309170176,12.516155981585612,-12.46834590742759,85.97103365000001,44.330408649999995,20.19591346
13.522109061701755,-40.12807478341439,78.03646183257241,46.89350962,-8.313822115,110.7007212
-3.0644294082982455,41.04680502158562,-44.10897090542759,30.30697115,72.86105769000001,-11.444711538
130.88989754170174,102.16459353158561,-12.01762474742759,164.26129809999998,133.9788462,20.64663462
68.37487344170175,-19.214613248414388,83.44511563257241,101.746274,12.599639419999999,116.109375
-5.813828438298245,-22.685166128414387,-0.20873051742758975,27.55757212,9.12908654,32.45552885
-17.036785168298245,-26.200791128414387,-46.272432444427594,16.33461539,5.613461539999999,-13.608173077
88.25167634170175,87.2907954315856,13.49319255257241,121.6230769,119.10504809999999,46.15745192
75.99206094170175,78.50173293158562,16.603168522572403,109.3634615,110.3159856,49.26742788999999
-38.671400558298245,69.98310313158561,70.82492333257241,-5.3,101.7973558,103.4891827
19.471628291701755,51.77396848158562,105.48538003257242,52.84302885,83.58822115000001,138.1496394
65.58040234170176,93.6459636315856,-46.49779302142759,98.9518029,125.4602163,-13.833533654
43.85564271170175,21.395362721585606,21.11038005257241,77.22704327,53.209615389999996,53.77463942
107.40732544170174,-25.975430548414387,17.955331982572403,140.77872599999998,5.83882212,50.61959134999999
112.36525814170176,13.778175221585613,17.775043522572403,145.7366587,45.592427889999996,50.43930288999999
83.78953694170175,96.0798579315856,19.668072362572417,117.1609375,127.89411059999999,52.33233173000001
